Customer ID,Recency,Frequency,Monetary,Days_Since_Last_Purchase,Churn_Risk,R_score,F_score,M_score,RFM_Score,Segment
15264.0,165,1,454.66,165,High Risk,1,1,2,112,At Risk Customers
15265.0,239,2,1839.52,239,High Risk,1,2,4,124,At Risk Customers
15266.0,14,4,732.91,14,Low Risk,4,3,3,433,Loyal Customers
15268.0,113,3,961.9000000000001,113,High Risk,2,3,3,233,Loyal Customers
15269.0,15,2,816.56,15,Low Risk,4,2,3,423,Regular Customers
15270.0,35,14,6145.37,35,Low Risk,3,4,4,344,Loyal Customers
15271.0,0,10,2146.95,0,Low Risk,4,4,4,444,VIP Customers
15272.0,85,4,1309.01,85,Low Risk,2,3,3,233,Loyal Customers
15273.0,234,1,228.96,234,High Risk,1,1,1,111,At Risk Customers
15276.0,29,3,491.17,29,Low Risk,3,3,2,332,Loyal Customers
15277.0,60,1,220.44,60,Low Risk,2,1,1,211,At Risk Customers
15278.0,196,4,496.15999999999997,196,High Risk,1,3,2,132,Loyal Customers
15279.0,15,4,1290.03,15,Low Risk,4,3,3,433,Loyal Customers
15280.0,123,2,284.4,123,High Risk,2,2,1,221,At Risk Customers
15281.0,13,7,6211.42,13,Low Risk,4,4,4,444,VIP Customers
15282.0,205,1,348.59,205,High Risk,1,1,2,112,At Risk Customers
15283.0,25,3,148.33,25,Low Risk,3,3,1,331,Loyal Customers
15284.0,135,1,24.75,135,High Risk,2,1,1,211,At Risk Customers
15285.0,42,1,94.92,42,Low Risk,3,1,1,311,Regular Customers
15287.0,14,3,369.34000000000003,14,Low Risk,4,3,2,432,Loyal Customers
15288.0,0,6,1574.51,0,Low Risk,4,4,3,443,VIP Customers
15289.0,93,2,653.3100000000001,93,High Risk,2,2,2,222,At Risk Customers
15290.0,28,8,2553.06,28,Low Risk,3,4,4,344,Loyal Customers
15291.0,8,26,9178.26,8,Low Risk,4,4,4,444,VIP Customers
15293.0,300,1,247.5,300,High Risk,1,1,1,111,At Risk Customers
15294.0,45,1,233.35,45,Low Risk,3,1,1,311,Regular Customers
15295.0,289,1,207.04,289,High Risk,1,1,1,111,At Risk Customers
15296.0,55,6,6650.17,55,Low Risk,2,4,4,244,Loyal Customers
15298.0,1,12,4659.47,1,Low Risk,4,4,4,444,VIP Customers
15299.0,7,6,3484.5299999999997,7,Low Risk,4,4,4,444,VIP Customers
15301.0,3,6,2533.09,3,Low Risk,4,4,4,444,VIP Customers
15302.0,365,1,308.0,365,High Risk,1,1,2,112,At Risk Customers
15303.0,200,2,650.16,200,High Risk,1,2,2,122,At Risk Customers
15304.0,3,2,225.15,3,Low Risk,4,2,1,421,Regular Customers
15305.0,190,1,93.6,190,High Risk,1,1,1,111,At Risk Customers
15306.0,135,6,2310.38,135,High Risk,2,4,4,244,Loyal Customers
15309.0,245,4,797.96,245,High Risk,1,3,3,133,Loyal Customers
15310.0,113,1,1634.64,113,High Risk,2,1,3,213,At Risk Customers
15311.0,0,121,55942.74,0,Low Risk,4,4,4,444,VIP Customers
15312.0,18,8,2005.3400000000001,18,Low Risk,3,4,4,344,Loyal Customers
15314.0,48,2,492.47999999999996,48,Low Risk,3,2,2,322,Regular Customers
15317.0,312,1,129.75,312,High Risk,1,1,1,111,At Risk Customers
15321.0,72,9,3961.42,72,Low Risk,2,4,4,244,Loyal Customers
15322.0,111,1,711.18,111,High Risk,2,1,3,213,At Risk Customers
15323.0,197,3,434.6,197,High Risk,1,3,2,132,Loyal Customers
15324.0,336,1,140.22000000000003,336,High Risk,1,1,1,111,At Risk Customers
15325.0,30,7,1439.72,30,Low Risk,3,4,3,343,Loyal Customers
15326.0,244,4,1388.81,244,High Risk,1,3,3,133,Loyal Customers
15328.0,42,1,107.24,42,Low Risk,3,1,1,311,Regular Customers
15329.0,9,8,1909.13,9,Low Risk,4,4,4,444,VIP Customers
15331.0,134,3,767.91,134,High Risk,2,3,3,233,Loyal Customers
15332.0,1,6,4892.68,1,Low Risk,4,4,4,444,VIP Customers
15336.0,36,1,240.5,36,Low Risk,3,1,1,311,Regular Customers
15337.0,46,1,373.02,46,Low Risk,3,1,2,312,Regular Customers
15338.0,312,1,277.93,312,High Risk,1,1,1,111,At Risk Customers
15339.0,56,5,1246.95,56,Low Risk,2,4,3,243,Loyal Customers
15340.0,196,1,105.5,196,High Risk,1,1,1,111,At Risk Customers
15341.0,84,1,382.2,84,Low Risk,2,1,2,212,At Risk Customers
15346.0,60,2,343.7,60,Low Risk,2,2,2,222,At Risk Customers
15347.0,1,4,1162.0,1,Low Risk,4,3,3,433,Loyal Customers
15350.0,8,2,547.6,8,Low Risk,4,2,2,422,Regular Customers
15351.0,4,4,1770.23,4,Low Risk,4,3,4,434,Loyal Customers
15352.0,183,1,111.15,183,High Risk,1,1,1,111,At Risk Customers
15353.0,2,6,2336.0,2,Low Risk,4,4,4,444,VIP Customers
15354.0,238,3,284.4,238,High Risk,1,3,1,131,Loyal Customers
15356.0,3,4,664.66,3,Low Risk,4,3,2,432,Loyal Customers
15358.0,0,22,8703.210000000001,0,Low Risk,4,4,4,444,VIP Customers
15359.0,297,8,181.35,297,High Risk,1,4,1,141,Loyal Customers
15361.0,161,3,270.15000000000003,161,High Risk,1,3,1,131,Loyal Customers
15362.0,83,2,613.08,83,Low Risk,2,2,2,222,At Risk Customers
15363.0,7,2,678.11,7,Low Risk,4,2,2,422,Regular Customers
15365.0,38,6,2242.81,38,Low Risk,3,4,4,344,Loyal Customers
15366.0,44,5,1786.57,44,Low Risk,3,4,4,344,Loyal Customers
15367.0,53,7,3203.74,53,Low Risk,2,4,4,244,Loyal Customers
15368.0,29,1,275.8,29,Low Risk,3,1,1,311,Regular Customers
15369.0,127,11,6251.26,127,High Risk,2,4,4,244,Loyal Customers
15370.0,45,1,1352.96,45,Low Risk,3,1,3,313,Regular Customers
15371.0,297,1,59.400000000000006,297,High Risk,1,1,1,111,At Risk Customers
15372.0,85,7,4009.66,85,Low Risk,2,4,4,244,Loyal Customers
15373.0,6,6,1002.9300000000001,6,Low Risk,4,4,3,443,VIP Customers
15374.0,259,1,139.32,259,High Risk,1,1,1,111,At Risk Customers
15375.0,325,1,60.959999999999994,325,High Risk,1,1,1,111,At Risk Customers
15377.0,17,4,1211.75,17,Low Risk,4,3,3,433,Loyal Customers
15378.0,97,2,246.5,97,High Risk,2,2,1,221,At Risk Customers
15379.0,35,1,1174.55,35,Low Risk,3,1,3,313,Regular Customers
15380.0,0,7,1788.8,0,Low Risk,4,4,4,444,VIP Customers
15381.0,58,3,1293.72,58,Low Risk,2,3,3,233,Loyal Customers
15382.0,9,6,7777.84,9,Low Risk,4,4,4,444,VIP Customers
15384.0,16,2,1385.38,16,Low Risk,4,2,3,423,Regular Customers
15385.0,27,2,625.2,27,Low Risk,3,2,2,322,Regular Customers
15387.0,127,1,468.65,127,High Risk,2,1,2,212,At Risk Customers
15389.0,35,4,2233.8,35,Low Risk,3,3,4,334,Loyal Customers
15390.0,31,2,1216.66,31,Low Risk,3,2,3,323,Regular Customers
15391.0,219,1,289.87,219,High Risk,1,1,1,111,At Risk Customers
15392.0,9,3,1376.0900000000001,9,Low Risk,4,3,3,433,Loyal Customers
15393.0,202,3,659.48,202,High Risk,1,3,2,132,Loyal Customers
15394.0,30,7,3103.26,30,Low Risk,3,4,4,344,Loyal Customers
15396.0,218,1,508.20000000000005,218,High Risk,1,1,2,112,At Risk Customers
15400.0,55,3,586.1,55,Low Risk,2,3,2,232,Loyal Customers
15401.0,87,2,216.95000000000002,87,Low Risk,2,2,1,221,At Risk Customers
15402.0,22,4,1203.77,22,Low Risk,3,3,3,333,Loyal Customers
15403.0,126,2,170.88,126,High Risk,2,2,1,221,At Risk Customers
15404.0,10,1,257.06,10,Low Risk,4,1,1,411,Regular Customers
15405.0,211,1,310.74,211,High Risk,1,1,2,112,At Risk Customers
15406.0,88,2,465.15999999999997,88,Low Risk,2,2,2,222,At Risk Customers
15409.0,356,1,131.25,356,High Risk,1,1,1,111,At Risk Customers
15410.0,203,2,1234.88,203,High Risk,1,2,3,123,At Risk Customers
15413.0,326,5,6798.72,326,High Risk,1,4,4,144,Loyal Customers
15416.0,113,3,588.5,113,High Risk,2,3,2,232,Loyal Customers
15418.0,60,2,449.42,60,Low Risk,2,2,2,222,At Risk Customers
15420.0,69,6,743.0,69,Low Risk,2,4,3,243,Loyal Customers
15421.0,20,6,2854.98,20,Low Risk,3,4,4,344,Loyal Customers
15422.0,14,5,1522.27,14,Low Risk,4,4,3,443,VIP Customers
15423.0,216,2,223.39,216,High Risk,1,2,1,121,At Risk Customers
15424.0,98,1,214.44,98,High Risk,2,1,1,211,At Risk Customers
15425.0,35,4,1941.1200000000001,35,Low Risk,3,3,4,334,Loyal Customers
15426.0,4,5,1134.85,4,Low Risk,4,4,3,443,VIP Customers
15428.0,22,3,668.97,22,Low Risk,3,3,2,332,Loyal Customers
15430.0,102,2,954.75,102,High Risk,2,2,3,223,At Risk Customers
15431.0,137,1,153.24,137,High Risk,1,1,1,111,At Risk Customers
15432.0,176,1,149.57,176,High Risk,1,1,1,111,At Risk Customers
15434.0,9,6,1525.5800000000002,9,Low Risk,4,4,3,443,VIP Customers
15437.0,275,1,193.29000000000002,275,High Risk,1,1,1,111,At Risk Customers
15439.0,39,4,1269.05,39,Low Risk,3,3,3,333,Loyal Customers
15441.0,31,3,1254.21,31,Low Risk,3,3,3,333,Loyal Customers
15443.0,109,7,1900.64,109,High Risk,2,4,4,244,Loyal Customers
15445.0,225,1,171.0,225,High Risk,1,1,1,111,At Risk Customers
15446.0,11,3,399.75,11,Low Risk,4,3,2,432,Loyal Customers
15447.0,162,4,337.71000000000004,162,High Risk,1,3,2,132,Loyal Customers
15448.0,309,1,294.17,309,High Risk,1,1,1,111,At Risk Customers
15451.0,69,2,226.86,69,Low Risk,2,2,1,221,At Risk Customers
15452.0,25,3,1256.63,25,Low Risk,3,3,3,333,Loyal Customers
15454.0,253,1,126.89,253,High Risk,1,1,1,111,At Risk Customers
15455.0,232,1,38.25,232,High Risk,1,1,1,111,At Risk Customers
15456.0,38,7,1656.93,38,Low Risk,3,4,3,343,Loyal Customers
15458.0,37,1,208.79999999999998,37,Low Risk,3,1,1,311,Regular Customers
15459.0,52,2,202.82999999999998,52,Low Risk,3,2,1,321,Regular Customers
15461.0,95,2,429.7,95,High Risk,2,2,2,222,At Risk Customers
15462.0,80,1,502.45,80,Low Risk,2,1,2,212,At Risk Customers
15465.0,4,15,5281.53,4,Low Risk,4,4,4,444,VIP Customers
15466.0,24,3,1225.93,24,Low Risk,3,3,3,333,Loyal Customers
15468.0,27,1,962.97,27,Low Risk,3,1,3,313,Regular Customers
15469.0,73,1,335.7,73,Low Risk,2,1,2,212,At Risk Customers
15470.0,210,1,63.419999999999995,210,High Risk,1,1,1,111,At Risk Customers
15471.0,15,2,837.53,15,Low Risk,4,2,3,423,Regular Customers
15473.0,79,1,274.8,79,Low Risk,2,1,1,211,At Risk Customers
15474.0,230,1,150.35,230,High Risk,1,1,1,111,At Risk Customers
15476.0,15,4,2209.98,15,Low Risk,4,3,4,434,Loyal Customers
15477.0,284,1,368.4,284,High Risk,1,1,2,112,At Risk Customers
15478.0,210,1,583.56,210,High Risk,1,1,2,112,At Risk Customers
15479.0,368,1,147.4,368,High Risk,1,1,1,111,At Risk Customers
15480.0,100,4,5373.5,100,High Risk,2,3,4,234,Loyal Customers
15481.0,36,1,1993.34,36,Low Risk,3,1,4,314,Regular Customers
15482.0,21,7,3537.6,21,Low Risk,3,4,4,344,Loyal Customers
15483.0,20,6,592.56,20,Low Risk,3,4,2,342,Loyal Customers
15484.0,175,2,1061.69,175,High Risk,1,2,3,123,At Risk Customers
15485.0,8,5,3186.01,8,Low Risk,4,4,4,444,VIP Customers
15486.0,162,1,102.0,162,High Risk,1,1,1,111,At Risk Customers
15487.0,314,1,231.32,314,High Risk,1,1,1,111,At Risk Customers
15488.0,91,4,340.6,91,High Risk,2,3,2,232,Loyal Customers
15489.0,35,5,1285.3300000000002,35,Low Risk,3,4,3,343,Loyal Customers
15490.0,65,1,210.85,65,Low Risk,2,1,1,211,At Risk Customers
15493.0,24,4,2168.27,24,Low Risk,3,3,4,334,Loyal Customers
15494.0,113,3,2422.02,113,High Risk,2,3,4,234,Loyal Customers
15495.0,14,1,246.5,14,Low Risk,4,1,1,411,Regular Customers
15496.0,266,1,146.14000000000001,266,High Risk,1,1,1,111,At Risk Customers
15497.0,17,7,7395.19,17,Low Risk,4,4,4,444,VIP Customers
15498.0,1,19,12633.18,1,Low Risk,4,4,4,444,VIP Customers
15499.0,358,1,158.65,358,High Risk,1,1,1,111,At Risk Customers
15501.0,39,2,399.95,39,Low Risk,3,2,2,322,Regular Customers
15502.0,3,5,3548.34,3,Low Risk,4,4,4,444,VIP Customers
15503.0,361,1,116.26,361,High Risk,1,1,1,111,At Risk Customers
15504.0,155,3,349.87,155,High Risk,1,3,2,132,Loyal Customers
15506.0,16,3,1058.25,16,Low Risk,4,3,3,433,Loyal Customers
15509.0,15,1,152.41,15,Low Risk,4,1,1,411,Regular Customers
15512.0,25,2,210.58,25,Low Risk,3,2,1,321,Regular Customers
15513.0,0,18,12992.33,0,Low Risk,4,4,4,444,VIP Customers
15514.0,14,7,2368.34,14,Low Risk,4,4,4,444,VIP Customers
15515.0,22,1,171.81,22,Low Risk,3,1,1,311,Regular Customers
15518.0,14,7,2268.44,14,Low Risk,4,4,4,444,VIP Customers
15519.0,18,2,344.61,18,Low Risk,3,2,2,322,Regular Customers
15521.0,35,8,4098.04,35,Low Risk,3,4,4,344,Loyal Customers
15523.0,23,15,16847.18,23,Low Risk,3,4,4,344,Loyal Customers
15524.0,241,1,151.4,241,High Risk,1,1,1,111,At Risk Customers
15525.0,8,2,430.78,8,Low Risk,4,2,2,422,Regular Customers
15527.0,29,15,3126.36,29,Low Risk,3,4,4,344,Loyal Customers
15529.0,1,2,1116.72,1,Low Risk,4,2,3,423,Regular Customers
15530.0,147,1,311.37,147,High Risk,1,1,2,112,At Risk Customers
15532.0,11,6,2174.12,11,Low Risk,4,4,4,444,VIP Customers
15534.0,360,1,162.25,360,High Risk,1,1,1,111,At Risk Customers
15535.0,39,2,541.47,39,Low Risk,3,2,2,322,Regular Customers
15536.0,44,1,259.09,44,Low Risk,3,1,1,311,Regular Customers
15538.0,172,6,3358.3999999999996,172,High Risk,1,4,4,144,Loyal Customers
15540.0,10,1,247.38,10,Low Risk,4,1,1,411,Regular Customers
15542.0,147,3,855.71,147,High Risk,1,3,3,133,Loyal Customers
15543.0,94,1,114.4,94,High Risk,2,1,1,211,At Risk Customers
15544.0,7,12,4615.72,7,Low Risk,4,4,4,444,VIP Customers
15545.0,6,1,135.32999999999998,6,Low Risk,4,1,1,411,Regular Customers
15546.0,241,2,1079.1000000000001,241,High Risk,1,2,3,123,At Risk Customers
15547.0,11,12,5146.45,11,Low Risk,4,4,4,444,VIP Customers
15548.0,230,1,158.09,230,High Risk,1,1,1,111,At Risk Customers
15549.0,56,5,652.7,56,Low Risk,2,4,2,242,Loyal Customers
15550.0,13,8,1635.42,13,Low Risk,4,4,3,443,VIP Customers
15551.0,29,6,1243.75,29,Low Risk,3,4,3,343,Loyal Customers
15552.0,258,1,162.4,258,High Risk,1,1,1,111,At Risk Customers
15555.0,0,22,7267.83,0,Low Risk,4,4,4,444,VIP Customers
15558.0,274,1,202.68,274,High Risk,1,1,1,111,At Risk Customers
15559.0,203,1,1109.4,203,High Risk,1,1,3,113,At Risk Customers
15560.0,32,2,153.52,32,Low Risk,3,2,1,321,Regular Customers
15561.0,18,4,1133.8,18,Low Risk,3,3,3,333,Loyal Customers
15562.0,59,2,536.88,59,Low Risk,2,2,2,222,At Risk Customers
15563.0,149,3,1459.02,149,High Risk,1,3,3,133,Loyal Customers
15564.0,98,2,70.74000000000001,98,High Risk,2,2,1,221,At Risk Customers
15566.0,27,2,227.87,27,Low Risk,3,2,1,321,Regular Customers
15569.0,25,5,2207.74,25,Low Risk,3,4,4,344,Loyal Customers
15570.0,4,14,5105.32,4,Low Risk,4,4,4,444,VIP Customers
15571.0,21,10,3241.92,21,Low Risk,3,4,4,344,Loyal Customers
15572.0,15,3,1431.78,15,Low Risk,4,3,3,433,Loyal Customers
15573.0,253,3,597.23,253,High Risk,1,3,2,132,Loyal Customers
15574.0,7,3,774.84,7,Low Risk,4,3,3,433,Loyal Customers
15575.0,254,1,30.1,254,High Risk,1,1,1,111,At Risk Customers
15577.0,358,2,137.15,358,High Risk,1,2,1,121,At Risk Customers
15579.0,18,3,923.03,18,Low Risk,3,3,3,333,Loyal Customers
15580.0,11,8,1375.39,11,Low Risk,4,4,3,443,VIP Customers
15581.0,1,26,4076.9700000000003,1,Low Risk,4,4,4,444,VIP Customers
15583.0,11,1,95.96,11,Low Risk,4,1,1,411,Regular Customers
15584.0,34,2,547.34,34,Low Risk,3,2,2,322,Regular Customers
15586.0,227,3,1139.1,227,High Risk,1,3,3,133,Loyal Customers
15587.0,27,3,608.4000000000001,27,Low Risk,3,3,2,332,Loyal Customers
15588.0,312,1,579.6,312,High Risk,1,1,2,112,At Risk Customers
15590.0,17,5,1496.6,17,Low Risk,4,4,3,443,VIP Customers
15591.0,217,3,217.9,217,High Risk,1,3,1,131,Loyal Customers
15595.0,122,1,357.6,122,High Risk,2,1,2,212,At Risk Customers
15596.0,0,5,1723.45,0,Low Risk,4,4,4,444,VIP Customers
15597.0,210,1,238.8,210,High Risk,1,1,1,111,At Risk Customers
15598.0,62,1,307.34,62,Low Risk,2,1,2,212,At Risk Customers
15599.0,80,1,488.32,80,Low Risk,2,1,2,212,At Risk Customers
15600.0,63,4,1199.31,63,Low Risk,2,3,3,233,Loyal Customers
15601.0,7,17,8183.56,7,Low Risk,4,4,4,444,VIP Customers
15602.0,3,8,1932.64,3,Low Risk,4,4,4,444,VIP Customers
15603.0,283,1,40.0,283,High Risk,1,1,1,111,At Risk Customers
15605.0,8,5,738.57,8,Low Risk,4,4,3,443,VIP Customers
15606.0,25,8,2310.83,25,Low Risk,3,4,4,344,Loyal Customers
15607.0,178,8,1604.21,178,High Risk,1,4,3,143,Loyal Customers
15608.0,50,1,692.3,50,Low Risk,3,1,2,312,Regular Customers
15611.0,18,13,1405.83,18,Low Risk,3,4,3,343,Loyal Customers
15613.0,245,1,433.71999999999997,245,High Risk,1,1,2,112,At Risk Customers
15614.0,72,4,3147.36,72,Low Risk,2,3,4,234,Loyal Customers
15615.0,25,24,10974.23,25,Low Risk,3,4,4,344,Loyal Customers
15616.0,73,1,317.11,73,Low Risk,2,1,2,212,At Risk Customers
15617.0,31,3,828.5500000000001,31,Low Risk,3,3,3,333,Loyal Customers
15620.0,44,1,389.18,44,Low Risk,3,1,2,312,Regular Customers
15622.0,62,8,4143.05,62,Low Risk,2,4,4,244,Loyal Customers
15623.0,28,7,2136.02,28,Low Risk,3,4,4,344,Loyal Customers
15625.0,11,5,1702.1399999999999,11,Low Risk,4,4,3,443,VIP Customers
15626.0,56,1,391.72,56,Low Risk,2,1,2,212,At Risk Customers
15627.0,92,2,566.9,92,High Risk,2,2,2,222,At Risk Customers
15628.0,1,9,2782.02,1,Low Risk,4,4,4,444,VIP Customers
15629.0,85,4,2240.9,85,Low Risk,2,3,4,234,Loyal Customers
15630.0,279,1,295.05,279,High Risk,1,1,1,111,At Risk Customers
15631.0,277,1,596.67,277,High Risk,1,1,2,112,At Risk Customers
15633.0,144,13,4335.96,144,High Risk,1,4,4,144,Loyal Customers
15634.0,18,1,311.1,18,Low Risk,3,1,2,312,Regular Customers
15635.0,30,1,100.35,30,Low Risk,3,1,1,311,Regular Customers
15636.0,72,2,719.82,72,Low Risk,2,2,3,223,At Risk Customers
15637.0,48,4,574.23,48,Low Risk,3,3,2,332,Loyal Customers
15638.0,13,6,2265.2,13,Low Risk,4,4,4,444,VIP Customers
15639.0,86,2,639.76,86,Low Risk,2,2,2,222,At Risk Customers
15640.0,7,15,11411.92,7,Low Risk,4,4,4,444,VIP Customers
15641.0,31,8,3458.35,31,Low Risk,3,4,4,344,Loyal Customers
15642.0,364,1,105.78000000000002,364,High Risk,1,1,1,111,At Risk Customers
15645.0,49,2,443.16,49,Low Risk,3,2,2,322,Regular Customers
15646.0,7,3,526.97,7,Low Risk,4,3,2,432,Loyal Customers
15647.0,50,1,169.0,50,Low Risk,3,1,1,311,Regular Customers
15649.0,2,3,1354.35,2,Low Risk,4,3,3,433,Loyal Customers
15650.0,156,2,553.88,156,High Risk,1,2,2,122,At Risk Customers
15651.0,55,2,612.76,55,Low Risk,2,2,2,222,At Risk Customers
15652.0,22,4,1068.2,22,Low Risk,3,3,3,333,Loyal Customers
15658.0,7,4,1399.3700000000001,7,Low Risk,4,3,3,433,Loyal Customers
15659.0,21,2,226.04,21,Low Risk,3,2,1,321,Regular Customers
15660.0,0,7,1212.13,0,Low Risk,4,4,3,443,VIP Customers
15661.0,14,6,906.15,14,Low Risk,4,4,3,443,VIP Customers
15662.0,296,2,283.73,296,High Risk,1,2,1,121,At Risk Customers
15664.0,84,3,867.6,84,Low Risk,2,3,3,233,Loyal Customers
15665.0,46,3,1764.86,46,Low Risk,3,3,4,334,Loyal Customers
15666.0,107,2,632.9399999999999,107,High Risk,2,2,2,222,At Risk Customers
15670.0,191,1,152.15,191,High Risk,1,1,1,111,At Risk Customers
15672.0,360,1,45.300000000000004,360,High Risk,1,1,1,111,At Risk Customers
15673.0,86,5,3478.09,86,Low Risk,2,4,4,244,Loyal Customers
15674.0,52,8,4501.63,52,Low Risk,3,4,4,344,Loyal Customers
15675.0,39,1,218.35,39,Low Risk,3,1,1,311,Regular Customers
15677.0,56,2,648.4,56,Low Risk,2,2,2,222,At Risk Customers
15678.0,30,2,1473.24,30,Low Risk,3,2,3,323,Regular Customers
15680.0,1,8,3173.9,1,Low Risk,4,4,4,444,VIP Customers
15681.0,14,9,1563.54,14,Low Risk,4,4,3,443,VIP Customers
15682.0,234,2,318.24,234,High Risk,1,2,2,122,At Risk Customers
15683.0,108,1,330.79,108,High Risk,2,1,2,212,At Risk Customers
15684.0,182,3,173.95,182,High Risk,1,3,1,131,Loyal Customers
15685.0,85,1,55.980000000000004,85,Low Risk,2,1,1,211,At Risk Customers
15686.0,55,1,90.0,55,Low Risk,2,1,1,211,At Risk Customers
15688.0,53,1,190.57,53,Low Risk,2,1,1,211,At Risk Customers
15689.0,252,1,266.93,252,High Risk,1,1,1,111,At Risk Customers
15691.0,29,3,434.5,29,Low Risk,3,3,2,332,Loyal Customers
15693.0,294,1,37.5,294,High Risk,1,1,1,111,At Risk Customers
15694.0,0,12,4331.41,0,Low Risk,4,4,4,444,VIP Customers
15695.0,232,2,721.06,232,High Risk,1,2,3,123,At Risk Customers
15696.0,58,5,1170.1100000000001,58,Low Risk,2,4,3,243,Loyal Customers
15697.0,324,1,246.75,324,High Risk,1,1,1,111,At Risk Customers
15698.0,259,1,46.2,259,High Risk,1,1,1,111,At Risk Customers
15702.0,111,2,140.39000000000001,111,High Risk,2,2,1,221,At Risk Customers
15704.0,137,2,1441.04,137,High Risk,1,2,3,123,At Risk Customers
15708.0,4,3,969.19,4,Low Risk,4,3,3,433,Loyal Customers
15709.0,224,1,194.6,224,High Risk,1,1,1,111,At Risk Customers
15710.0,52,1,898.87,52,Low Risk,3,1,3,313,Regular Customers
15711.0,191,2,420.25,191,High Risk,1,2,2,122,At Risk Customers
15712.0,14,7,2400.05,14,Low Risk,4,4,4,444,VIP Customers
15713.0,1,3,654.09,1,Low Risk,4,3,2,432,Loyal Customers
15714.0,88,3,453.93,88,Low Risk,2,3,2,232,Loyal Customers
15715.0,190,5,658.02,190,High Risk,1,4,2,142,Loyal Customers
15716.0,4,8,1913.55,4,Low Risk,4,4,4,444,VIP Customers
15717.0,56,4,456.70000000000005,56,Low Risk,2,3,2,232,Loyal Customers
15718.0,175,1,293.79,175,High Risk,1,1,1,111,At Risk Customers
15719.0,16,18,5165.9,16,Low Risk,4,4,4,444,VIP Customers
15720.0,185,1,140.49,185,High Risk,1,1,1,111,At Risk Customers
15722.0,80,6,3022.79,80,Low Risk,2,4,4,244,Loyal Customers
15723.0,46,3,740.0,46,Low Risk,3,3,3,333,Loyal Customers
15724.0,35,1,92.6,35,Low Risk,3,1,1,311,Regular Customers
15726.0,25,1,321.91,25,Low Risk,3,1,2,312,Regular Customers
15727.0,22,8,4212.65,22,Low Risk,3,4,4,344,Loyal Customers
15728.0,14,2,544.6,14,Low Risk,4,2,2,422,Regular Customers
15729.0,35,2,107.55000000000001,35,Low Risk,3,2,1,321,Regular Customers
15730.0,16,2,605.7,16,Low Risk,4,2,2,422,Regular Customers
15731.0,188,1,125.3,188,High Risk,1,1,1,111,At Risk Customers
15732.0,7,9,1387.95,7,Low Risk,4,4,3,443,VIP Customers
15734.0,71,2,923.85,71,Low Risk,2,2,3,223,At Risk Customers
15735.0,56,1,327.68,56,Low Risk,2,1,2,212,At Risk Customers
15736.0,70,2,1767.12,70,Low Risk,2,2,4,224,At Risk Customers
15738.0,7,26,8560.550000000001,7,Low Risk,4,4,4,444,VIP Customers
15741.0,93,2,208.62,93,High Risk,2,2,1,221,At Risk Customers
15742.0,254,1,156.87,254,High Risk,1,1,1,111,At Risk Customers
15747.0,10,6,1553.17,10,Low Risk,4,4,3,443,VIP Customers
15748.0,84,2,465.45000000000005,84,Low Risk,2,2,2,222,At Risk Customers
15750.0,1,12,4330.461,1,Low Risk,4,4,4,444,VIP Customers
15751.0,95,11,1380.44,95,High Risk,2,4,3,243,Loyal Customers
15752.0,7,3,1557.96,7,Low Risk,4,3,3,433,Loyal Customers
15754.0,128,6,2579.04,128,High Risk,2,4,4,244,Loyal Customers
15755.0,14,11,3628.87,14,Low Risk,4,4,4,444,VIP Customers
15757.0,21,4,2225.94,21,Low Risk,3,3,4,334,Loyal Customers
15759.0,146,4,577.8900000000001,146,High Risk,1,3,2,132,Loyal Customers
15760.0,265,2,13916.34,265,High Risk,1,2,4,124,At Risk Customers
15761.0,77,1,143.05,77,Low Risk,2,1,1,211,At Risk Customers
15764.0,69,2,1223.1100000000001,69,Low Risk,2,2,3,223,At Risk Customers
15765.0,301,1,370.63,301,High Risk,1,1,2,112,At Risk Customers
15766.0,91,2,516.0,91,High Risk,2,2,2,222,At Risk Customers
15768.0,111,31,14687.06,111,High Risk,2,4,4,244,Loyal Customers
15769.0,6,21,32451.6,6,Low Risk,4,4,4,444,VIP Customers
15770.0,247,1,321.45,247,High Risk,1,1,2,112,At Risk Customers
15771.0,239,3,1006.54,239,High Risk,1,3,3,133,Loyal Customers
15772.0,53,1,280.88,53,Low Risk,2,1,1,211,At Risk Customers
15773.0,44,1,138.84,44,Low Risk,3,1,1,311,Regular Customers
15774.0,53,5,1017.54,53,Low Risk,2,4,3,243,Loyal Customers
15775.0,266,1,45.6,266,High Risk,1,1,1,111,At Risk Customers
15777.0,31,3,715.5,31,Low Risk,3,3,3,333,Loyal Customers
15778.0,66,1,307.95,66,Low Risk,2,1,2,212,At Risk Customers
15779.0,98,2,124.08000000000001,98,High Risk,2,2,1,221,At Risk Customers
15782.0,65,1,1399.36,65,Low Risk,2,1,3,213,At Risk Customers
15784.0,102,2,848.3299999999999,102,High Risk,2,2,3,223,At Risk Customers
15785.0,14,11,3640.96,14,Low Risk,4,4,4,444,VIP Customers
15786.0,52,2,3582.62,52,Low Risk,3,2,4,324,Regular Customers
15788.0,143,1,221.82999999999998,143,High Risk,1,1,1,111,At Risk Customers
15789.0,66,5,1610.71,66,Low Risk,2,4,3,243,Loyal Customers
15791.0,164,3,1995.65,164,High Risk,1,3,4,134,Loyal Customers
15792.0,34,2,933.84,34,Low Risk,3,2,3,323,Regular Customers
